0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
86400.000000	0.023545	0.104125	0.000000	0.000001	0.000002	0.000000	
248724.243102	0.179475	0.871564	0.000000	0.000001	0.000007	0.000000	
567258.385784	0.765035	4.614432	0.000000	0.000002	0.000017	0.000000	
1067026.703413	1.696163	16.694474	0.000000	0.000001	0.000032	0.000000	
1620189.834150	1.129696	39.104501	0.000000	-0.000004	0.000049	0.000000	
2188155.317509	-3.412005	71.733550	0.000000	-0.000013	0.000066	0.000000	
2761089.269655	-14.379186	113.559032	0.000000	-0.000026	0.000080	0.000000	
3336374.709646	-33.906209	162.889485	0.000000	-0.000042	0.000091	0.000000	
3912826.250465	-63.557039	217.446767	0.000000	-0.000061	0.000098	0.000000	
4490384.799421	-104.198882	274.668323	0.000000	-0.000080	0.000100	0.000000	
5068811.035374	-155.899081	331.892301	0.000000	-0.000099	0.000097	0.000000	
5615322.493824	-214.235470	383.683148	0.000000	-0.000115	0.000092	0.000000	
6175968.182014	-282.536118	432.703548	0.000000	-0.000129	0.000083	0.000000	
6744267.416985	-359.041167	476.791340	0.000000	-0.000140	0.000072	0.000000	
7316455.873056	-441.853326	514.625137	0.000000	-0.000149	0.000060	0.000000	
7890889.530014	-529.286925	545.595729	0.000000	-0.000155	0.000048	0.000000	
8466819.035901	-619.951889	569.529020	0.000000	-0.000159	0.000035	0.000000	
9043876.324408	-712.769545	586.446230	0.000000	-0.000162	0.000023	0.000000	
9621881.462914	-806.910962	596.369203	0.000000	-0.000163	0.000011	0.000000	
10170467.039923	-896.705309	599.226829	0.000000	-0.000164	-0.000001	0.000000	
10725578.480014	-987.336556	595.418195	0.000000	-0.000163	-0.000013	0.000000	
11290704.343983	-1078.491802	584.334119	0.000000	-0.000160	-0.000026	0.000000	
11861151.095390	-1168.183510	565.525515	0.000000	-0.000154	-0.000040	0.000000	
12434508.748620	-1254.464177	538.881799	0.000000	-0.000146	-0.000053	0.000000	
13009680.933446	-1335.350159	504.747764	0.000000	-0.000135	-0.000065	0.000000	
13586145.872320	-1408.871184	464.046280	0.000000	-0.000120	-0.000075	0.000000	
14163640.655675	-1473.253140	418.332490	0.000000	-0.000103	-0.000082	0.000000	
14742024.740461	-1527.150215	369.744036	0.000000	-0.000084	-0.000085	0.000000	
15285240.137719	-1567.534837	323.836068	0.000000	-0.000065	-0.000083	0.000000	
15844885.974441	-1598.854054	278.695733	0.000000	-0.000047	-0.000077	0.000000	
16412596.505164	-1620.756381	237.547864	0.000000	-0.000031	-0.000067	0.000000	
16984561.377848	-1634.257077	202.961379	0.000000	-0.000017	-0.000053	0.000000	
17558796.852254	-1641.176386	176.788459	0.000000	-0.000008	-0.000037	0.000000	
18134589.461436	-1643.740551	160.087971	0.000000	-0.000002	-0.000020	0.000000	
18711553.162981	-1644.236890	153.182468	0.000000	-0.000000	-0.000004	0.000000	
19289488.269432	-1644.752947	155.766445	0.000000	-0.000002	0.000012	0.000000	
19864401.339791	-1646.977175	166.989569	0.000000	-0.000006	0.000026	0.000000	
20424248.073740	-1651.964679	185.275700	0.000000	-0.000012	0.000039	0.000000	
20990337.427591	-1660.635185	210.209471	0.000000	-0.000019	0.000049	0.000000	
21560985.312051	-1673.606962	241.082128	0.000000	-0.000027	0.000059	0.000000	
22134387.639394	-1691.356956	277.261571	0.000000	-0.000035	0.000067	0.000000	
22709576.583267	-1714.397201	318.254143	0.000000	-0.000045	0.000075	0.000000	
