0.000000	0.000000	108209475.000000	0.000000	-35.025857	0.000000	0.000000	
86400.000000	-3025839.539421	108167161.254196	0.000000	-35.012160	-0.979421	0.000000	
248724.243102	-8702371.623100	107858978.293653	0.000000	-34.912406	-2.816833	0.000000	
567258.385784	-19757256.848627	106390512.850906	0.000000	-34.437084	-6.395142	0.000000	
1067026.703413	-36634905.947116	101819319.733967	0.000000	-32.957453	-11.858197	0.000000	
1620189.834150	-54182821.330223	93667024.277004	0.000000	-30.318669	-17.538210	0.000000	
2188155.317509	-70392881.775218	82183515.883363	0.000000	-26.601616	-22.785181	0.000000	
2761089.269655	-84339629.443086	67794631.724995	0.000000	-21.944130	-27.299553	0.000000	
3336374.709646	-95432922.896689	51008209.071517	0.000000	-16.510588	-30.890305	0.000000	
3912826.250465	-103238880.285930	32419224.274676	0.000000	-10.493577	-33.416995	0.000000	
4490384.799421	-107465466.402885	12666312.390769	0.000000	-4.099813	-34.785090	0.000000	
5068811.035374	-107944987.490035	-7558302.856164	0.000000	2.446641	-34.940308	0.000000	
5615322.493824	-104930264.405863	-26436186.455248	0.000000	8.557181	-33.964482	0.000000	
6175968.182014	-98435923.162526	-44939758.541279	0.000000	14.546567	-31.862343	0.000000	
6744267.416985	-88554914.897969	-62186951.455506	0.000000	20.129283	-28.663977	0.000000	
7316455.873056	-75588404.113441	-77430980.707460	0.000000	25.063603	-24.466867	0.000000	
7890889.530014	-59970964.180221	-90070072.041884	0.000000	29.154736	-19.411677	0.000000	
8466819.035901	-42237917.769055	-99624601.366786	0.000000	32.247432	-13.671686	0.000000	
9043876.324408	-23002646.236559	-105735273.556296	0.000000	34.225390	-7.445439	0.000000	
9621881.462914	-2933997.405954	-108168515.754989	0.000000	35.013005	-0.949436	0.000000	
10170467.039923	16218972.500596	-106985745.216885	0.000000	34.630155	5.250172	0.000000	
10725578.480014	35078158.229663	-102364532.400757	0.000000	33.134319	11.354683	0.000000	
11290704.343983	53113701.281484	-94275563.111308	0.000000	30.516010	17.192588	0.000000	
11861151.095390	69519819.939538	-82921156.575606	0.000000	26.840716	22.503063	0.000000	
12434508.748620	83627126.206200	-68668839.147153	0.000000	22.227405	27.069435	0.000000	
13009680.933446	94892819.033874	-52002381.574299	0.000000	16.832668	30.716005	0.000000	
13586145.872320	102892850.105335	-33495571.985091	0.000000	10.842237	33.305517	0.000000	
14163640.655675	107325349.372714	-13790119.226655	0.000000	4.463825	34.740259	0.000000	
14742024.740461	108016704.793512	6426893.317041	0.000000	-2.080166	34.964038	0.000000	
15285240.137719	105227050.629786	25223092.855582	0.000000	-8.164253	34.061060	0.000000	
15844885.974441	98961072.760425	43768423.649039	0.000000	-14.167132	32.032844	0.000000	
16412596.505164	89297252.112964	61114732.668647	0.000000	-19.781899	28.904795	0.000000	
16984561.377848	76521199.361034	76508593.550205	0.000000	-24.764680	24.769362	0.000000	
17558796.852254	61064115.222852	89332462.176476	0.000000	-28.915587	19.766121	0.000000	
18134589.461436	43453432.340762	99100837.259123	0.000000	-32.077472	14.065792	0.000000	
18711553.162981	24297690.329019	105446026.652752	0.000000	-34.131319	7.865351	0.000000	
19289488.269432	4262913.313664	108125561.697516	0.000000	-34.998645	1.380380	0.000000	
19864401.339791	-15815961.751612	107047797.601235	0.000000	-34.649788	-5.118866	0.000000	
20424248.073740	-34849585.570279	102444830.498141	0.000000	-33.159873	-11.279780	0.000000	
20990337.427591	-52932794.054742	94380150.403477	0.000000	-30.549449	-17.133061	0.000000	
21560985.312051	-69366422.679955	83053248.623582	0.000000	-26.883089	-22.452399	0.000000	
22134387.639394	-83501577.261905	68826366.400607	0.000000	-22.278042	-27.027756	0.000000	
22709576.583267	-94798744.258109	52180529.864594	0.000000	-16.890008	-30.684499	0.000000	
23286052.362398	-102833452.861492	33688342.900568	0.000000	-10.904331	-33.285230	0.000000	
23863548.119446	-107302702.120879	13991160.802641	0.000000	-4.528606	-34.731871	0.000000	
24441948.975806	-108031725.854616	-6225113.796080	0.000000	2.015149	-34.967849	0.000000	
24983990.091765	-105286528.471188	-24986453.633363	0.000000	8.087966	-34.079263	0.000000	
25543103.373570	-99069590.190656	-43528694.905866	0.000000	14.089868	-32.066916	0.000000	
26110817.941652	-89447526.869736	-60898370.005060	0.000000	19.712229	-28.952368	0.000000	
26682725.828018	-76709982.598615	-76321540.701942	0.000000	24.704532	-24.829370	0.000000	
27256993.146286	-61283116.984248	-89183489.971399	0.000000	28.867801	-19.835867	0.000000	
27832827.662899	-43694707.637229	-98994925.525182	0.000000	32.043654	-14.142692	0.000000	
28409904.769983	-24550358.554387	-105386924.895485	0.000000	34.112676	-7.945874	0.000000	
28987773.982750	-4524256.308524	-108113614.356803	0.000000	34.995278	-1.463642	0.000000	
29566576.556085	15691938.957535	-107063928.930217	0.000000	34.655508	5.080119	0.000000	
30126765.850920	34742066.568977	-102478377.004776	0.000000	33.171216	11.246436	0.000000	
30692838.148625	52832856.600596	-94432157.330681	0.000000	30.566745	17.102223	0.000000	
31263447.675279	69276878.439530	-83122692.611614	0.000000	26.905999	22.424966	0.000000	
31836831.877099	83426136.078344	-68910715.749526	0.000000	22.305745	27.004917	0.000000	
32412004.642313	94740082.548878	-52276952.681189	0.000000	16.921591	30.667107	0.000000	
32988472.148500	102793727.764684	-33793313.547701	0.000000	10.938659	33.273974	0.000000	
33565967.526410	107283286.608146	-14100760.534454	0.000000	4.564422	34.727187	0.000000	
34144358.129604	108033178.792428	6114394.359142	0.000000	-1.978969	34.969915	0.000000	
34685982.432796	105310753.047787	24864355.980962	0.000000	-8.048088	34.088700	0.000000	
35244942.481466	99117672.453780	43408941.627934	0.000000	-14.050725	32.084080	0.000000	
35812598.643732	89517971.155954	60788654.134339	0.000000	-19.676303	28.976785	0.000000	
36384485.573892	76800094.004696	76227093.208549	0.000000	-24.673512	24.860182	0.000000	
36958741.981293	61389624.273875	89108081.033697	0.000000	-28.842907	19.872028	0.000000	
37534549.595165	43814401.368482	98941185.230821	0.000000	-32.025743	14.183176	0.000000	
38111506.536742	24682256.528341	105356432.671021	0.000000	-34.102266	7.990373	0.000000	
38689423.015983	4658085.573545	108109339.444087	0.000000	-34.993342	1.508835	0.000000	
39268205.745413	-15558751.637667	107085883.528531	0.000000	-34.662062	-5.035066	0.000000	
39828531.282801	-34619337.713103	102523590.550491	0.000000	-33.185311	-11.204707	0.000000	
40394823.688456	-52726958.840782	94496390.036806	0.000000	-30.587017	-17.065891	0.000000	
40965540.943230	-69187301.725524	83204072.830936	0.000000	-26.931851	-22.393878	0.000000	
41538892.694830	-83352231.729835	69009331.141847	0.000000	-22.337208	-26.978874	0.000000	
